second,qps,success_rate,p50_ms,p95_ms,p99_ms,backends
80,243,1.0,133.0449040979147,152.68934424966574,161.66838398203254,qwen15b-npu3=49;qwen15b-npu4=49;qwen15b-npu5=49;qwen15b-npu6=49;qwen15b-npu7=47
81,238,1.0,133.35454603657126,160.24973476305604,167.6016328856349,qwen15b-npu3=50;qwen15b-npu4=46;qwen15b-npu5=47;qwen15b-npu6=46;qwen15b-npu7=49
82,247,1.0,129.85801184549928,159.17678736150265,169.72411796450615,qwen15b-npu3=48;qwen15b-npu4=51;qwen15b-npu5=50;qwen15b-npu6=50;qwen15b-npu7=48
83,237,1.0,130.65799791365862,151.6961883753538,157.15075377374887,qwen15b-npu3=45;qwen15b-npu4=48;qwen15b-npu5=48;qwen15b-npu6=48;qwen15b-npu7=48
84,235,1.0,131.23562186956406,225.46670818701386,254.73002204671502,qwen15b-npu3=48;qwen15b-npu4=46;qwen15b-npu5=47;qwen15b-npu6=48;qwen15b-npu7=46
85,249,1.0,131.07902137562633,149.6832650154829,154.2510837316513,qwen15b-npu3=49;qwen15b-npu4=50;qwen15b-npu5=49;qwen15b-npu6=49;qwen15b-npu7=52
86,237,1.0,132.5821098871529,158.15681964159012,163.26810512691736,qwen15b-npu3=47;qwen15b-npu4=49;qwen15b-npu5=48;qwen15b-npu6=47;qwen15b-npu7=46
87,240,1.0,134.20823123306036,155.10893100872636,159.79315200820565,qwen15b-npu3=48;qwen15b-npu4=47;qwen15b-npu5=49;qwen15b-npu6=50;qwen15b-npu7=46
88,238,1.0,135.10088669136167,159.84385227784514,167.64026414602995,qwen15b-npu3=48;qwen15b-npu4=48;qwen15b-npu5=46;qwen15b-npu6=46;qwen15b-npu7=50
89,245,1.0,127.87536904215813,152.66496455296874,159.48054986074567,qwen15b-npu3=50;qwen15b-npu4=50;qwen15b-npu5=50;qwen15b-npu6=47;qwen15b-npu7=48
90,6,1.0,133.11031414195895,142.8239387460053,142.8239387460053,qwen15b-npu3=1;qwen15b-npu5=1;qwen15b-npu6=2;qwen15b-npu7=2
